MODEL NAME,LOG TIME,SERIAL NUMBER,LOCATION,STATUS,BATTERY,TIME ZONE,CO(ppm),Custom1(ppm),H2S(ppm),LEL(%LEL),O2(%)
AreaRAE Plus,2025-12-12 09:18:34,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.261,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:32,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:32,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.262,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:30,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:30,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.261,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:28,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:28,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.265,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:26,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:26,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.262,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:24,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:24,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:22,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:22,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.262,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:20,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:20,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:18,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:18,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.253,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:16,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:16,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.263,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:14,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:14,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:12,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:12,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.262,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:10,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:10,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.256,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:08,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:08,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:06,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:06,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.256,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:04,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.038,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:04,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:02,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:02,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.253,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:00,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:18:00,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.251,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:57,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:57,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.25,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:55,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:55,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.253,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:53,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.038,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:53,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:51,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:51,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:49,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:49,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.248,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:47,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:47,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:45,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:45,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.25,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:43,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:43,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.254,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:41,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:41,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.253,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:39,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:39,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.254,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:37,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:37,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.254,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:35,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:35,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.253,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:33,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:33,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:31,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:31,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.254,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:29,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:29,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.25,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:27,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:27,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.247,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:25,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:25,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:23,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:23,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.251,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:21,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:21,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.247,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:19,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:19,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.246,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:17,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:17,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.249,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:15,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:15,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.246,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:13,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:13,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.249,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:11,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:11,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:09,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:09,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.243,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:07,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:07,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:05,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:05,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.242,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:03,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:03,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.246,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:01,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:17:01,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.247,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:59,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:59,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.242,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:57,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:57,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:55,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:55,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.243,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:53,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:53,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.243,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:51,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:51,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.246,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:49,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:49,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.242,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:47,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:47,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:45,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:45,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.246,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:43,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:43,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:40,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:40,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.248,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:38,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:38,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:36,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:36,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:34,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:34,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.247,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:32,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:32,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.245,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:30,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:30,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.241,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:28,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:28,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.241,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:26,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:26,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.246,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:24,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:24,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.24,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:22,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:22,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.239,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:20,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:20,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.239,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:18,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:18,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.244,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:16,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:16,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.243,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:14,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:14,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.241,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:12,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:12,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.241,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:10,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:10,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.237,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:08,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:08,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.238,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:06,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:06,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.234,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:04,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:04,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.236,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:02,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:16:02,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.236,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:59,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:59,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.236,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:57,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:57,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.236,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:55,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:55,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.234,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:53,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:53,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.235,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:51,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:51,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.236,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:49,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:49,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.236,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:47,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:47,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.234,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:45,W01B00002478,Lng:145.005615 Lat:-37.82961,,57,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:45,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.236,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:43,W01B00002478,Lng:145.00563 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:43,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.234,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:41,W01B00002478,Lng:145.00563 Lat:-37.82961,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:41,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.232,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:39,W01B00002478,Lng:145.00563 Lat:-37.82961,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:39,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.233,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:37,W01B00002478,Lng:145.00563 Lat:-37.82961,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:37,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.233,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:35,W01B00002478,Lng:145.00563 Lat:-37.82961,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:35,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.233,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:33,W01B00002478,Lng:145.00563 Lat:-37.829613,,57,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:33,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.233,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:31,W01B00002478,Lng:145.00563 Lat:-37.829613,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:31,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.234,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:29,W01B00002478,Lng:145.00563 Lat:-37.829613,,57,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:29,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.232,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:27,W01B00002478,Lng:145.00563 Lat:-37.829613,,57,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:27,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.231,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:25,W01B00002478,Lng:145.00563 Lat:-37.829613,,57,UTC+11:00,0,0.03,0,0,20.9
AreaRAE Plus,2025-12-12 09:15:25,W01B00000781,Lng:145.005585 Lat:-37.829437,,98,UTC+11:00,0,0.232,0,0,20.9
